TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T302868_2.00	F278_2.00	TS12_2.00	M00182_2.00	MS02_2.00	ENSDARG00000021494	hnf4a	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Hnf4a_2640	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302869_2.00	F278_2.00	TS12_2.00	M05613_2.00	MS62_2.00	ENSDARG00000023362	nr5a1b	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR5A1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302870_2.00	F278_2.00	TS12_2.00	M05886_2.00	MS30_2.00	ENSDARG00000025032	nr3c1	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	GR	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302871_2.00	F278_2.00	TS12_2.00	M03925_2.00	MS45_2.00	ENSDARG00000029766	nr1i2	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1I2_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302872_2.00	F278_2.00	TS12_2.00	M11194_2.00	MS59_2.00	ENSDARG00000031046	nr1h5	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$FXRIR1_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302873_2.00	F278_2.00	TS12_2.00	M05659_2.00	MS62_2.00	ENSDARG00000031161	nr1d4a	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1D2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302874_2.00	F278_2.00	TS12_2.00	M00819_2.00	MS17_2.00	ENSDARG00000031768	roraa	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3464	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302875_2.00	F278_2.00	TS12_2.00	M05581_2.00	MS62_2.00	ENSDARG00000031777	pparaa	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	PPARD_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302876_2.00	F278_2.00	TS12_2.00	M02707_2.00	MS31_2.00	ENSDARG00000031848	pparg	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	MA0066.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302877_2.00	F278_2.00	TS12_2.00	M05659_2.00	MS62_2.00	ENSDARG00000033160	nr1d1	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1D2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302878_2.00	F278_2.00	TS12_2.00	M00184_2.00	MS02_2.00	ENSDARG00000033172	nr2f5	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Nr2f2_2192	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302879_2.00	F278_2.00	TS12_2.00	M00820_2.00	MS17_2.00	ENSDARG00000033498	rorb	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3469	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302880_2.00	F278_2.00	TS12_2.00	M00810_2.00	MS17_2.00	ENSDARG00000034117	rarga	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH4269	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302881_2.00	F278_2.00	TS12_2.00	M01297_2.00	MS57_2.00	ENSDARG00000034181	esr2b	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3511	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302882_2.00	F278_2.00	TS12_2.00	M03369_2.00	MS33_2.00	ENSDARG00000034893	rarab	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARA_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302883_2.00	F278_2.00	TS12_2.00	M00181_2.00	MS02_2.00	ENSDARG00000035127	rxrab	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Rxra_1035	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302884_2.00	F278_2.00	TS12_2.00	M03923_2.00	MS45_2.00	ENSDARG00000035966	pgr	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	PGR_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302885_2.00	F278_2.00	TS12_2.00	M05589_2.00	MS62_2.00	ENSDARG00000039116	nr5a5	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR5A2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302886_2.00	F278_2.00	TS12_2.00	M02393_2.00	MS64_2.00	ENSDARG00000040926	nr2f2	Danio_rerio	D	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH5882	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302887_2.00	F278_2.00	TS12_2.00	M03407_2.00	MS33_2.00	ENSDARG00000042477	nr2c2	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR2C2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302888_2.00	F278_2.00	TS12_2.00	M05581_2.00	MS62_2.00	ENSDARG00000044525	pparda	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	PPARD_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302889_2.00	F278_2.00	TS12_2.00	M00818_2.00	MS17_2.00	ENSDARG00000044532	nr4a2b	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3467	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302890_2.00	F278_2.00	TS12_2.00	M00812_2.00	MS17_2.00	ENSDARG00000045527	nr2c1	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH1284	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302891_2.00	F278_2.00	TS12_2.00	M00373_2.00	MS04_2.00	ENSDARG00000045904	nr2e3	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR2E3_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302892_2.00	F278_2.00	TS12_2.00	M03368_2.00	MS33_2.00	ENSDARG00000052654	thrab	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	THRA_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302893_2.00	F278_2.00	TS12_2.00	M00822_2.00	MS17_2.00	ENSDARG00000052695	nr2f1a	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3811	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302894_2.00	F278_2.00	TS12_2.00	M00810_2.00	MS17_2.00	ENSDARG00000054003	rargb	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH4269	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302895_2.00	F278_2.00	TS12_2.00	M09295_2.00	MS27_2.00	ENSDARG00000054323	pparab	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	PPARA_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302896_2.00	F278_2.00	TS12_2.00	M00818_2.00	MS17_2.00	ENSDARG00000055854	nr4a3	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3467	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302897_2.00	F278_2.00	TS12_2.00	M03369_2.00	MS33_2.00	ENSDARG00000056783	raraa	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARA_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302898_2.00	F278_2.00	TS12_2.00	M00820_2.00	MS17_2.00	ENSDARG00000057231	rorca	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3469	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302899_2.00	F278_2.00	TS12_2.00	M00181_2.00	MS02_2.00	ENSDARG00000057737	rxraa	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Rxra_1035	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302900_2.00	F278_2.00	TS12_2.00	M00368_2.00	MS04_2.00	ENSDARG00000057741	nr1h4	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H4_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302901_2.00	F278_2.00	TS12_2.00	M05659_2.00	MS62_2.00	ENSDARG00000059370	nr1d4b	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1D2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302902_2.00	F278_2.00	TS12_2.00	M00821_2.00	MS17_2.00	ENSDARG00000067976	ar	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH1739	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302903_2.00	F278_2.00	TS12_2.00	M00183_2.00	MS02_2.00	ENSDARG00000069266	esrra	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Esrra_2190	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302904_2.00	F278_2.00	TS12_2.00	M03363_2.00	MS33_2.00	ENSDARG00000070721	vdrb	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	VDR_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302905_2.00	F278_2.00	TS12_2.00	M08155_2.00	MS31_2.00	ENSDARG00000071565	hnf4g	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	MA0484.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302906_2.00	F278_2.00	TS12_2.00	M00181_2.00	MS02_2.00	ENSDARG00000078954	rxrba	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Rxra_1035	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302907_2.00	F278_2.00	TS12_2.00	M02405_2.00	MS64_2.00	ENSDARG00000087195	rorc	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH6612	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302908_2.00	F278_2.00	TS12_2.00	M09264_2.00	MS27_2.00	ENSDARG00000098439	nr1h3	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H3_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302909_2.00	F278_2.00	TS12_2.00	M00817_2.00	MS17_2.00	ENSDARG00000100847	esrrb	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3841	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302910_2.00	F278_2.00	TS12_2.00	M05589_2.00	MS62_2.00	ENSDARG00000100940	nr5a2	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR5A2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302911_2.00	F278_2.00	TS12_2.00	M05627_2.00	MS62_2.00	ENSDARG00000101508	nr6a1a	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR6A1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302912_2.00	F278_2.00	TS12_2.00	M02395_2.00	MS64_2.00	ENSDARG00000102082	nr3c2	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH5924	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302913_2.00	F278_2.00	TS12_2.00	M05589_2.00	MS62_2.00	ENSDARG00000103176	nr5a1a	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR5A2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302914_2.00	F278_2.00	TS12_2.00	M00818_2.00	MS17_2.00	ENSDARG00000104196	FQ311895.1	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3467	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302915_2.00	F278_2.00	TS12_2.00	M00182_2.00	MS02_2.00	ENSDARG00000104742	CABZ01057488.2	Danio_rerio	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Hnf4a_2640	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311016_2.00	F279_2.00	TS12_2.00	M08035_2.00	MS26_2.00	ENSDARG00000017953	tp73	Danio_rerio	I	p53	P53	1	0.7	GSE15704_TP73_rapamycin	ChIP-seq	hmCHIP	ChIP-seq	Chen	2011	21450710	November 2011	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311017_2.00	F279_2.00	TS12_2.00	M03439_2.00	MS33_2.00	ENSDARG00000035559	tp53	Danio_rerio	I	p53	P53	1	0.7	Tp53_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311018_2.00	F279_2.00	TS12_2.00	M09338_2.00	MS27_2.00	ENSDARG00000044356	tp63	Danio_rerio	I	p53	P53	1	0.7	P63_MOUSE.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311609_2.00	F281_2.00	TS12_2.00	M03442_2.00	MS33_2.00	ENSDARG00000008203	pax1a	Danio_rerio	I	Paired box	PAX	1	0.7	PAX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311610_2.00	F281_2.00	TS12_2.00	M05685_2.00	MS62_2.00	ENSDARG00000015879	pax8	Danio_rerio	I	Paired box	PAX	1	0.7	PAX8_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311611_2.00	F281_2.00	TS12_2.00	M01301_2.00	MS57_2.00	ENSDARG00000028148	pax2a	Danio_rerio	I	Paired box	PAX	1	0.7	pTH9781	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311612_2.00	F281_2.00	TS12_2.00	M02425_2.00	MS64_2.00	ENSDARG00000032578	pax2b	Danio_rerio	D	Paired box	PAX	1	0.7	pTH8679	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311613_2.00	F281_2.00	TS12_2.00	M01301_2.00	MS57_2.00	ENSDARG00000037383	pax5	Danio_rerio	I	Paired box	PAX	1	0.7	pTH9781	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311614_2.00	F281_2.00	TS12_2.00	M11204_2.00	MS59_2.00	ENSDARG00000053829	pax9	Danio_rerio	D	Paired box	PAX	1	0.7	V$PAX9_B	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311615_2.00	F281_2.00	TS12_2.00	M03442_2.00	MS33_2.00	ENSDARG00000073814	pax1b	Danio_rerio	I	Paired box	PAX	1	0.7	PAX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313537_2.00	F282_2.00	TS12_2.00	.	.	ENSDARG00000024654	pgm3	Danio_rerio	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313538_2.00	F282_2.00	TS12_2.00	M01304_2.00	MS57_2.00	ENSDARG00000070098	lcorl	Danio_rerio	I	Pipsqueak	HTH_psq	1	0.777777777778	pTH11267	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313539_2.00	F282_2.00	TS12_2.00	.	.	ENSDARG00000076088	CABZ01032351.1	Danio_rerio	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313540_2.00	F282_2.00	TS12_2.00	.	.	ENSDARG00000099345	si:rp71-1d10.8	Danio_rerio	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313541_2.00	F282_2.00	TS12_2.00	M02434_2.00	MS64_2.00	ENSDARG00000100908	lcor	Danio_rerio	I	Pipsqueak	HTH_psq	1	0.777777777778	pTH9275	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T316448_2.00	F290_2.00	TS12_2.00	M03445_2.00	MS33_2.00	ENSDARG00000041952	prox2	Danio_rerio	I	Prospero	HPD	1	0.7	PROX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T316449_2.00	F290_2.00	TS12_2.00	M03445_2.00	MS33_2.00	ENSDARG00000055158	prox1a	Danio_rerio	I	Prospero	HPD	1	0.7	PROX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T316450_2.00	F290_2.00	TS12_2.00	M03445_2.00	MS33_2.00	ENSDARG00000088810	prox1b	Danio_rerio	I	Prospero	HPD	1	0.7	PROX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317097_2.00	F293_2.00	TS12_2.00	M02442_2.00	MS64_2.00	ENSDARG00000020872	nfat5a	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	pTH9263	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317098_2.00	F293_2.00	TS12_2.00	M09360_2.00	MS27_2.00	ENSDARG00000036168	nfatc1	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	NFAC1_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317099_2.00	F293_2.00	TS12_2.00	.	.	ENSDARG00000038687	nfkb2	Danio_rerio	N	Rel	RHD_DNA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317100_2.00	F293_2.00	TS12_2.00	M02440_2.00	MS64_2.00	ENSDARG00000051729	nfatc3b	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	pTH9192	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317101_2.00	F293_2.00	TS12_2.00	M09360_2.00	MS27_2.00	ENSDARG00000054162	nfatc4	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	NFAC1_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317102_2.00	F293_2.00	TS12_2.00	M09353_2.00	MS27_2.00	ENSDARG00000055276	rel	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	REL_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317103_2.00	F293_2.00	TS12_2.00	M02440_2.00	MS64_2.00	ENSDARG00000076297	nfatc3a	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	pTH9192	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317104_2.00	F293_2.00	TS12_2.00	M09360_2.00	MS27_2.00	ENSDARG00000079972	nfatc2b	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	NFAC1_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317105_2.00	F293_2.00	TS12_2.00	.	.	ENSDARG00000086173	relb	Danio_rerio	N	Rel	RHD_DNA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317106_2.00	F293_2.00	TS12_2.00	.	.	ENSDARG00000098696	rela	Danio_rerio	N	Rel	RHD_DNA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317107_2.00	F293_2.00	TS12_2.00	M02441_2.00	MS64_2.00	ENSDARG00000100927	NFATC2	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	pTH9196	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317108_2.00	F293_2.00	TS12_2.00	M02442_2.00	MS64_2.00	ENSDARG00000102556	nfat5b	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	pTH9263	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317109_2.00	F293_2.00	TS12_2.00	M03448_2.00	MS33_2.00	ENSDARG00000105261	nfkb1	Danio_rerio	I	Rel	RHD_DNA_bind	1	0.7	NFKB1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T318188_2.00	F294_2.00	TS12_2.00	M02447_2.00	MS64_2.00	ENSDARG00000005883	rfx1a	Danio_rerio	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9223	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T318189_2.00	F294_2.00	TS12_2.00	M03454_2.00	MS33_2.00	ENSDARG00000013575	rfx2	Danio_rerio	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T318190_2.00	F294_2.00	TS12_2.00	M00188_2.00	MS02_2.00	ENSDARG00000014550	rfx3	Danio_rerio	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx3_3961	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
