gene_name	index
SKAP1	14855
SKAP2	14856
SKI	14857
SKIDA1	14858
SKIL	14859
SKIV2L	14860
SKOR1	14861
SKOR2	14862
SKP1	14863
SKP2	14864
SLA	14865
SLA2	14866
SLAIN1	14867
SLAIN2	14868
SLAMF1	14869
SLAMF6	14870
SLAMF7	14871
SLAMF8	14872
SLAMF9	14873
SLBP	14874
SLC10A1	14875
SLC10A2	14876
SLC10A3	14877
SLC10A4	14878
SLC10A5	14879
SLC10A6	14880
SLC10A7	14881
SLC11A1	14882
SLC11A2	14883
SLC12A1	14884
SLC12A2	14885
SLC12A3	14886
SLC12A4	14887
SLC12A5	14888
SLC12A6	14889
SLC12A7	14890
SLC12A8	14891
SLC12A9	14892
SLC13A1	14893
SLC13A2	14894
SLC13A3	14895
SLC13A4	14896
SLC13A5	14897
SLC14A1	14898
SLC14A2	14899
SLC15A1	14900
SLC15A2	14901
SLC15A3	14902
SLC15A4	14903
SLC15A5	14904
SLC16A1	14905
SLC16A10	14906
SLC16A11	14907
SLC16A12	14908
SLC16A13	14909
SLC16A14	14910
SLC16A2	14911
SLC16A3	14912
SLC16A4	14913
SLC16A5	14914
SLC16A6	14915
SLC16A7	14916
SLC16A8	14917
SLC16A9	14918
SLC17A1	14919
SLC17A2	14920
SLC17A3	14921
SLC17A4	14922
SLC17A5	14923
SLC17A6	14924
SLC17A7	14925
SLC17A8	14926
SLC17A9	14927
SLC18A1	14928
SLC18A2	14929
SLC18A3	14930
SLC18B1	14931
SLC19A1	14932
SLC19A2	14933
SLC19A3	14934
SLC1A1	14935
SLC1A2	14936
SLC1A3	14937
SLC1A4	14938
SLC1A5	14939
SLC1A6	14940
SLC1A7	14941
SLC20A1	14942
SLC20A2	14943
SLC22A1	14944
SLC22A10	14945
SLC22A11	14946
SLC22A12	14947
SLC22A13	14948
SLC22A14	14949
SLC22A15	14950
SLC22A16	14951
SLC22A17	14952
SLC22A18	14953
SLC22A2	14954
SLC22A23	14955
SLC22A24	14956
SLC22A25	14957
SLC22A3	14958
SLC22A31	14959
SLC22A4	14960
SLC22A5	14961
SLC22A6	14962
SLC22A7	14963
SLC22A8	14964
SLC22A9	14965
SLC23A1	14966
SLC23A2	14967
SLC23A3	14968
SLC24A1	14969
SLC24A2	14970
SLC24A3	14971
SLC24A4	14972
SLC24A5	14973
SLC25A1	14974
SLC25A10	14975
SLC25A11	14976
SLC25A12	14977
SLC25A13	14978
SLC25A14	14979
SLC25A15	14980
SLC25A16	14981
SLC25A17	14982
SLC25A18	14983
SLC25A19	14984
SLC25A2	14985
SLC25A20	14986
SLC25A21	14987
SLC25A22	14988
SLC25A23	14989
SLC25A24	14990
SLC25A25	14991
SLC25A26	14992
SLC25A27	14993
SLC25A28	14994
SLC25A29	14995
SLC25A3	14996
SLC25A30	14997
SLC25A31	14998
SLC25A32	14999
SLC25A33	15000
SLC25A34	15001
SLC25A35	15002
SLC25A36	15003
SLC25A37	15004
SLC25A38	15005
SLC25A39	15006
SLC25A4	15007
SLC25A40	15008
SLC25A41	15009
SLC25A42	15010
SLC25A43	15011
SLC25A44	15012
SLC25A45	15013
SLC25A46	15014
SLC25A47	15015
SLC25A48	15016
SLC25A5	15017
SLC25A51	15018
SLC25A52	15019
SLC25A53	15020
SLC25A6	15021
SLC26A1	15022
SLC26A10	15023
SLC26A11	15024
SLC26A2	15025
SLC26A3	15026
SLC26A4	15027
SLC26A5	15028
SLC26A6	15029
SLC26A7	15030
SLC26A8	15031
SLC26A9	15032
SLC27A1	15033
SLC27A2	15034
SLC27A3	15035
SLC27A4	15036
SLC27A5	15037
SLC27A6	15038
SLC28A1	15039
SLC28A2	15040
SLC28A3	15041
SLC29A1	15042
SLC29A2	15043
SLC29A3	15044
SLC29A4	15045
SLC2A1	15046
SLC2A10	15047
SLC2A11	15048
SLC2A12	15049
SLC2A13	15050
SLC2A14	15051
SLC2A2	15052
SLC2A3	15053
SLC2A4	15054
SLC2A4RG	15055
SLC2A5	15056
SLC2A6	15057
SLC2A7	15058
SLC2A8	15059
SLC2A9	15060
SLC30A1	15061
SLC30A10	15062
SLC30A2	15063
SLC30A3	15064
SLC30A4	15065
SLC30A5	15066
SLC30A6	15067
SLC30A7	15068
SLC30A8	15069
SLC30A9	15070
SLC31A1	15071
SLC31A2	15072
SLC32A1	15073
SLC33A1	15074
SLC34A1	15075
SLC34A2	15076
SLC34A3	15077
SLC35A1	15078
SLC35A2	15079
SLC35A3	15080
SLC35A4	15081
SLC35A5	15082
SLC35B1	15083
SLC35B2	15084
SLC35B3	15085
SLC35B4	15086
SLC35C1	15087
SLC35C2	15088
SLC35D1	15089
SLC35D2	15090
SLC35D3	15091
SLC35E1	15092
SLC35E2A	15093
SLC35E2B	15094
SLC35E3	15095
SLC35E4	15096
SLC35F1	15097
SLC35F2	15098
SLC35F3	15099
SLC35F4	15100
SLC35F5	15101
SLC35F6	15102
SLC35G1	15103
SLC35G2	15104
SLC35G3	15105
SLC35G4	15106
SLC35G5	15107
SLC35G6	15108
SLC36A1	15109
SLC36A2	15110
SLC36A3	15111
SLC36A4	15112
SLC37A1	15113
SLC37A2	15114
SLC37A3	15115
SLC37A4	15116
SLC38A1	15117
SLC38A10	15118
SLC38A11	15119
SLC38A2	15120
SLC38A3	15121
SLC38A4	15122
SLC38A5	15123
SLC38A6	15124
SLC38A7	15125
SLC38A8	15126
SLC38A9	15127
SLC39A1	15128
SLC39A10	15129
SLC39A11	15130
SLC39A12	15131
SLC39A13	15132
SLC39A14	15133
SLC39A2	15134
SLC39A3	15135
SLC39A4	15136
SLC39A5	15137
SLC39A6	15138
SLC39A7	15139
SLC39A8	15140
SLC39A9	15141
SLC3A1	15142
SLC3A2	15143
SLC40A1	15144
SLC41A1	15145
SLC41A2	15146
SLC41A3	15147
SLC43A1	15148
SLC43A2	15149
SLC43A3	15150
SLC44A1	15151
SLC44A2	15152
SLC44A3	15153
SLC44A4	15154
SLC44A5	15155
SLC45A1	15156
SLC45A2	15157
SLC45A3	15158
SLC45A4	15159
SLC46A1	15160
SLC46A2	15161
SLC46A3	15162
SLC47A1	15163
SLC47A2	15164
SLC48A1	15165
SLC49A3	15166
SLC49A4	15167
SLC4A1	15168
SLC4A10	15169
SLC4A11	15170
SLC4A1AP	15171
SLC4A2	15172
SLC4A3	15173
SLC4A4	15174
SLC4A5	15175
SLC4A7	15176
SLC4A8	15177
SLC4A9	15178
SLC50A1	15179
SLC51A	15180
SLC51B	15181
SLC52A1	15182
SLC52A2	15183
SLC52A3	15184
SLC5A1	15185
SLC5A10	15186
SLC5A11	15187
SLC5A12	15188
SLC5A2	15189
SLC5A3	15190
SLC5A4	15191
SLC5A5	15192
SLC5A6	15193
SLC5A7	15194
SLC5A8	15195
SLC5A9	15196
SLC66A1	15197
SLC66A1L	15198
SLC66A2	15199
SLC66A3	15200
SLC6A1	15201
SLC6A11	15202
SLC6A12	15203
SLC6A13	15204
SLC6A14	15205
SLC6A15	15206
SLC6A16	15207
SLC6A17	15208
SLC6A18	15209
SLC6A19	15210
SLC6A2	15211
SLC6A20	15212
SLC6A3	15213
SLC6A4	15214
SLC6A5	15215
SLC6A6	15216
SLC6A7	15217
SLC6A8	15218
SLC6A9	15219
SLC7A1	15220
SLC7A10	15221
SLC7A11	15222
SLC7A13	15223
SLC7A14	15224
SLC7A2	15225
SLC7A3	15226
SLC7A4	15227
SLC7A5	15228
SLC7A6	15229
SLC7A6OS	15230
SLC7A7	15231
SLC7A8	15232
SLC7A9	15233
SLC8A1	15234
SLC8A2	15235
SLC8A3	15236
SLC8B1	15237
SLC9A1	15238
SLC9A2	15239
SLC9A3	15240
SLC9A3R1	15241
SLC9A3R2	15242
SLC9A4	15243
SLC9A5	15244
SLC9A6	15245
SLC9A7	15246
SLC9A8	15247
SLC9A9	15248
SLC9B1	15249
SLC9B2	15250
SLC9C1	15251
SLC9C2	15252
SLCO1A2	15253
SLCO1B1	15254
SLCO1B3	15255
SLCO1B7	15256
SLCO1C1	15257
SLCO2A1	15258
SLCO2B1	15259
SLCO3A1	15260
SLCO4A1	15261
SLCO4C1	15262
SLCO5A1	15263
SLCO6A1	15264
SLF1	15265
SLF2	15266
SLFN11	15267
SLFN12	15268
SLFN12L	15269
SLFN13	15270
SLFN14	15271
SLFN5	15272
SLFNL1	15273
SLIRP	15274
SLIT1	15275
SLIT2	15276
SLIT3	15277
SLITRK1	15278
SLITRK2	15279
SLITRK3	15280
SLITRK4	15281
SLITRK5	15282
SLITRK6	15283
SLK	15284
SLMAP	15285
SLN	15286
SLPI	15287
SLTM	15288
SLU7	15289
SLURP1	15290
SLURP2	15291
SLX1A	15292
SLX1B	15293
SLX4	15294
SLX4IP	15295
SLX9	15296
SMAD1	15297
SMAD2	15298
SMAD3	15299
SMAD4	15300
SMAD5	15301
SMAD6	15302
SMAD7	15303
SMAD9	15304
SMAGP	15305
SMAP1	15306
SMAP2	15307
SMARCA1	15308
SMARCA2	15309
SMARCA4	15310
SMARCA5	15311
SMARCAD1	15312
SMARCAL1	15313
SMARCB1	15314
SMARCC1	15315
SMARCC2	15316
SMARCD1	15317
SMARCD2	15318
SMARCD3	15319
SMARCE1	15320
SMC1A	15321
SMC1B	15322
SMC2	15323
SMC3	15324
SMC4	15325
SMC5	15326
SMC6	15327
SMCHD1	15328
SMCO1	15329
SMCO2	15330
SMCO3	15331
SMCO4	15332
SMCP	15333
SMCR8	15334
SMDT1	15335
SMG1	15336
SMG5	15337
SMG6	15338
SMG7	15339
SMG8	15340
SMG9	15341
SMIM1	15342
SMIM10	15343
SMIM10L1	15344
SMIM10L2A	15345
SMIM10L2B	15346
SMIM11	15347
SMIM12	15348
SMIM13	15349
SMIM14	15350
SMIM15	15351
SMIM17	15352
SMIM18	15353
SMIM19	15354
SMIM2	15355
SMIM20	15356
SMIM21	15357
SMIM22	15358
SMIM23	15359
SMIM24	15360
SMIM26	15361
SMIM27	15362
SMIM28	15363
SMIM29	15364
SMIM3	15365
SMIM30	15366
SMIM31	15367
SMIM32	15368
SMIM33	15369
SMIM34	15370
SMIM35	15371
SMIM36	15372
SMIM38	15373
SMIM39	15374
SMIM4	15375
SMIM40	15376
SMIM41	15377
SMIM42	15378
SMIM43	15379
SMIM44	15380
SMIM45	15381
SMIM5	15382
SMIM6	15383
SMIM7	15384
SMIM8	15385
SMIM9	15386
SMKR1	15387
SMLR1	15388
SMN1	15389
SMN2	15390
SMNDC1	15391
SMO	15392
SMOC1	15393
SMOC2	15394
SMOX	15395
SMPD1	15396
SMPD2	15397
SMPD3	15398
SMPD4	15399
SMPDL3A	15400
SMPDL3B	15401
SMPX	15402
SMR3A	15403
SMR3B	15404
SMS	15405
SMTN	15406
SMTNL1	15407
SMTNL2	15408
SMU1	15409
SMUG1	15410
SMURF1	15411
SMURF2	15412
SMYD1	15413
SMYD2	15414
SMYD3	15415
SMYD4	15416
SMYD5	15417
SNAI1	15418
SNAI2	15419
SNAI3	15420
SNAP23	15421
SNAP25	15422
SNAP29	15423
SNAP47	15424
SNAP91	15425
SNAPC1	15426
SNAPC2	15427
SNAPC3	15428
SNAPC4	15429
SNAPC5	15430
SNAPIN	15431
SNCA	15432
SNCAIP	15433
SNCB	15434
SNCG	15435
SND1	15436
SNED1	15437
SNF8	15438
SNIP1	15439
SNN	15440
SNORC	15441
SNPH	15442
SNRK	15443
SNRNP200	15444
SNRNP25	15445
SNRNP27	15446
SNRNP35	15447
SNRNP40	15448
SNRNP48	15449
SNRNP70	15450
SNRPA	15451
SNRPA1	15452
SNRPB	15453
SNRPB2	15454
SNRPC	15455
SNRPD1	15456
SNRPD2	15457
SNRPD3	15458
SNRPE	15459
SNRPF	15460
SNRPG	15461
SNRPN	15462
SNTA1	15463
SNTB1	15464
SNTB2	15465
SNTG1	15466
SNTG2	15467
SNTN	15468
SNU13	15469
SNUPN	15470
SNURF	15471
SNW1	15472
SNX1	15473
SNX10	15474
SNX11	15475
SNX12	15476
SNX13	15477
SNX14	15478
SNX15	15479
SNX16	15480
SNX17	15481
SNX18	15482
SNX19	15483
SNX2	15484
SNX20	15485
SNX21	15486
SNX22	15487
SNX24	15488
SNX25	15489
SNX27	15490
SNX29	15491
SNX3	15492
SNX30	15493
SNX31	15494
SNX32	15495
SNX33	15496
SNX4	15497
SNX5	15498
SNX6	15499
SNX7	15500
SNX8	15501
SNX9	15502
SOAT1	15503
SOAT2	15504
SOBP	15505
SOCS1	15506
SOCS2	15507
SOCS3	15508
SOCS4	15509
SOCS5	15510
SOCS6	15511
SOCS7	15512
SOD1	15513
SOD2	15514
SOD3	15515
SOGA1	15516
SOGA3	15517
SOHLH1	15518
SOHLH2	15519
SON	15520
SORBS1	15521
SORBS2	15522
SORBS3	15523
SORCS1	15524
SORCS2	15525
SORCS3	15526
SORD	15527
SORL1	15528
SORT1	15529
SOST	15530
SOSTDC1	15531
SOS1	15532
SOS2	15533
SOWAHA	15534
SOWAHB	15535
SOWAHC	15536
SOWAHD	15537
SOX1	15538
SOX10	15539
SOX11	15540
SOX12	15541
SOX13	15542
SOX14	15543
SOX15	15544
SOX17	15545
SOX18	15546
SOX2	15547
SOX21	15548
SOX3	15549
SOX30	15550
SOX4	15551
SOX5	15552
SOX6	15553
SOX7	15554
SOX8	15555
SOX9	15556
SP1	15557
SP100	15558
SP110	15559
SP140	15560
SP140L	15561
SP2	15562
SP3	15563
SP4	15564
SP5	15565
SP6	15566
SP7	15567
SP8	15568
SP9	15569
SPA17	15570
SPAAR	15571
SPACA1	15572
SPACA3	15573
SPACA4	15574
SPACA5	15575
SPACA5B	15576
SPACA6	15577
SPACA7	15578
SPACA9	15579
SPACDR	15580
SPAG1	15581
SPAG11A	15582
SPAG11B	15583
SPAG16	15584
SPAG17	15585
SPAG4	15586
SPAG5	15587
SPAG6	15588
SPAG7	15589
SPAG8	15590
SPAG9	15591
SPAM1	15592
SPANXA1	15593
SPANXA2	15594
SPANXB1	15595
SPANXC	15596
SPANXD	15597
SPANXN1	15598
SPANXN2	15599
SPANXN3	15600
SPANXN4	15601
SPANXN5	15602
SPARC	15603
SPARCL1	15604
SPART	15605
SPAST	15606
SPATA1	15607
SPATA12	15608
SPATA13	15609
SPATA16	15610
SPATA17	15611
SPATA18	15612
SPATA19	15613
SPATA2	15614
SPATA20	15615
SPATA21	15616
SPATA22	15617
SPATA24	15618
SPATA25	15619
SPATA2L	15620
SPATA3	15621
SPATA31A1	15622
SPATA31A3	15623
SPATA31A5	15624
SPATA31A6	15625
SPATA31A7	15626
SPATA31D1	15627
SPATA31D3	15628
SPATA31D4	15629
SPATA31E1	15630
SPATA32	15631
SPATA33	15632
SPATA4	15633
SPATA45	15634
SPATA46	15635
SPATA48	15636
SPATA5	15637
SPATA5L1	15638
SPATA6	15639
SPATA6L	15640
SPATA7	15641
SPATA9	15642
SPATC1	15643
SPATC1L	15644
SPATS1	15645
SPATS2	15646
SPATS2L	15647
SPC24	15648
SPC25	15649
SPCS1	15650
SPCS2	15651
SPCS3	15652
SPDEF	15653
SPDL1	15654
SPDYA	15655
SPDYC	15656
SPDYE1	15657
SPDYE10	15658
SPDYE11	15659
SPDYE12	15660
SPDYE13	15661
SPDYE14	15662
SPDYE15	15663
SPDYE16	15664
SPDYE17	15665
SPDYE18	15666
SPDYE2	15667
SPDYE21	15668
SPDYE2B	15669
SPDYE3	15670
SPDYE4	15671
SPDYE5	15672
SPDYE6	15673
SPDYE8	15674
SPDYE9	15675
SPECC1	15676
SPECC1L	15677
SPEF1	15678
SPEF2	15679
SPEG	15680
SPEGNB	15681
SPEM1	15682
SPEM2	15683
SPEM3	15684
SPEN	15685
SPESP1	15686
SPG11	15687
SPG21	15688
SPG7	15689
SPHK1	15690
SPHK2	15691
SPHKAP	15692
SPI1	15693
SPIB	15694
SPIC	15695
SPICE1	15696
SPIDR	15697
SPIN1	15698
SPIN2A	15699
SPIN2B	15700
SPIN3	15701
SPIN4	15702
SPINDOC	15703
SPINK1	15704
SPINK13	15705
SPINK14	15706
SPINK2	15707
SPINK4	15708
SPINK5	15709
SPINK6	15710
SPINK7	15711
SPINK8	15712
SPINK9	15713
SPINT1	15714
SPINT2	15715
SPINT3	15716
SPINT4	15717
SPIRE1	15718
SPIRE2	15719
SPN	15720
SPNS1	15721
SPNS2	15722
SPNS3	15723
SPO11	15724
SPOCD1	15725
SPOCK1	15726
SPOCK2	15727
SPOCK3	15728
SPON1	15729
SPON2	15730
SPOP	15731
SPOPL	15732
SPOUT1	15733
SPP1	15734
SPP2	15735
SPPL2A	15736
SPPL2B	15737
SPPL2C	15738
SPPL3	15739
SPR	15740
SPRED1	15741
SPRED2	15742
SPRED3	15743
SPRING1	15744
SPRN	15745
SPRR1A	15746
SPRR1B	15747
SPRR2A	15748
SPRR2B	15749
SPRR2D	15750
SPRR2E	15751
SPRR2F	15752
SPRR2G	15753
SPRR3	15754
SPRR4	15755
SPRR5	15756
SPRTN	15757
SPRY1	15758
SPRY2	15759
SPRY3	15760
SPRY4	15761
SPRYD3	15762
SPRYD4	15763
SPRYD7	15764
SPSB1	15765
SPSB2	15766
SPSB3	15767
SPSB4	15768
SPTA1	15769
SPTAN1	15770
SPTB	15771
SPTBN1	15772
SPTBN2	15773
SPTBN4	15774
SPTBN5	15775
SPTLC1	15776
SPTLC2	15777
SPTLC3	15778
SPTSSA	15779
SPTSSB	15780
SPTY2D1	15781
SPTY2D1OS	15782
SPX	15783
SPZ1	15784
SQLE	15785
SQOR	15786
SQSTM1	15787
SRA1	15788
SRARP	15789
SRBD1	15790
SRC	15791
SRCAP	15792
SRCIN1	15793
SRD5A1	15794
SRD5A2	15795
SRD5A3	15796
SREBF1	15797
SREBF2	15798
SREK1	15799
SREK1IP1	15800
SRF	15801
SRFBP1	15802
SRGAP1	15803
SRGAP2	15804
SRGAP2B	15805
SRGAP2C	15806
SRGAP3	15807
SRGN	15808
SRI	15809
SRL	15810
SRM	15811
SRMS	15812
SRP14	15813
SRP19	15814
SRP54	15815
SRP68	15816
SRP72	15817
SRP9	15818
SRPK1	15819
SRPK2	15820
SRPK3	15821
SRPRA	15822
SRPRB	15823
SRPX	15824
SRPX2	15825
SRR	15826
SRRD	15827
SRRM1	15828
SRRM2	15829
SRRM3	15830
SRRM4	15831
SRRM5	15832
SRRT	15833
SRSF1	15834
SRSF10	15835
SRSF11	15836
SRSF12	15837
SRSF2	15838
SRSF3	15839
SRSF4	15840
SRSF5	15841
SRSF6	15842
SRSF7	15843
SRSF8	15844
SRSF9	15845
SRXN1	15846
SRY	15847
SS18	15848
SS18L1	15849
SS18L2	15850
SSB	15851
SSBP1	15852
SSBP2	15853
SSBP3	15854
SSBP4	15855
SSC4D	15856
SSC5D	15857
SSH1	15858
SSH2	15859
SSH3	15860
SSMEM1	15861
SSNA1	15862
SSPN	15863
SSR1	15864
SSR2	15865
SSR3	15866
SSR4	15867
SSRP1	15868
SST	15869
SSTR1	15870
SSTR2	15871
SSTR3	15872
SSTR4	15873
SSTR5	15874
SSU72	15875
SSUH2	15876
SSX1	15877
SSX2	15878
SSX2B	15879
SSX2IP	15880
SSX3	15881
SSX4	15882
SSX4B	15883
SSX5	15884
SSX7	15885
ST13	15886
ST14	15887
ST18	15888
ST20	15889
ST3GAL1	15890
ST3GAL2	15891
ST3GAL3	15892
ST3GAL4	15893
ST3GAL5	15894
ST3GAL6	15895
ST6GAL1	15896
ST6GAL2	15897
ST6GALNAC1	15898
ST6GALNAC2	15899
ST6GALNAC3	15900
ST6GALNAC4	15901
ST6GALNAC5	15902
ST6GALNAC6	15903
ST7	15904
ST7L	15905
ST8SIA1	15906
ST8SIA2	15907
ST8SIA3	15908
ST8SIA4	15909
ST8SIA5	15910
ST8SIA6	15911
STAB1	15912
STAB2	15913
STAC	15914
STAC2	15915
STAC3	15916
STAG1	15917
STAG2	15918
STAG3	15919
STAM	15920
STAM2	15921
STAMBP	15922
STAMBPL1	15923
STAP1	15924
STAP2	15925
STAR	15926
STARD10	15927
STARD13	15928
STARD3	15929
STARD3NL	15930
STARD4	15931
STARD5	15932
STARD6	15933
STARD7	15934
STARD8	15935
STARD9	15936
STAT1	15937
STAT2	15938
STAT3	15939
STAT4	15940
STAT5A	15941
STAT5B	15942
STAT6	15943
STATH	15944
STAU1	15945
STAU2	15946
STBD1	15947
STC1	15948
STC2	15949
STEAP1	15950
STEAP1B	15951
STEAP2	15952
STEAP3	15953
STEAP4	15954
STEEP1	15955
STH	15956
STIL	15957
STIM1	15958
STIM2	15959
STIMATE	15960
STING1	15961
STIP1	15962
STK10	15963
STK11	15964
STK11IP	15965
STK16	15966
STK17A	15967
STK17B	15968
STK19	15969
STK24	15970
STK25	15971
STK26	15972
STK3	15973
STK31	15974
STK32A	15975
STK32B	15976
STK32C	15977
STK33	15978
STK35	15979
STK36	15980
STK38	15981
STK38L	15982
STK39	15983
STK4	15984
STK40	15985
STKLD1	15986
STMN1	15987
STMN2	15988
STMN3	15989
STMN4	15990
STMND1	15991
STMP1	15992
STN1	15993
STOM	15994
STOML1	15995
STOML2	15996
STOML3	15997
STON1	15998
STON2	15999
STOX1	16000
STOX2	16001
STPG1	16002
STPG2	16003
STPG3	16004
STPG4	16005
STRA6	16006
STRA8	16007
STRADA	16008
STRADB	16009
STRAP	16010
STRBP	16011
STRC	16012
STRIP1	16013
STRIP2	16014
STRIT1	16015
STRN	16016
STRN3	16017
STRN4	16018
STS	16019
STT3A	16020
STT3B	16021
STUB1	16022
STUM	16023
STX10	16024
STX11	16025
STX12	16026
STX16	16027
STX17	16028
STX18	16029
STX19	16030
STX1A	16031
STX1B	16032
STX2	16033
STX3	16034
STX4	16035
STX5	16036
STX6	16037
STX7	16038
STX8	16039
STXBP1	16040
STXBP2	16041
STXBP3	16042
STXBP4	16043
STXBP5	16044
STXBP5L	16045
STXBP6	16046
STYK1	16047
STYX	16048
STYXL1	16049
STYXL2	16050
SUB1	16051
SUCLA2	16052
SUCLG1	16053
SUCLG2	16054
SUCNR1	16055
SUCO	16056
SUDS3	16057
SUFU	16058
SUGCT	16059
SUGP1	16060
SUGP2	16061
SUGT1	16062
SULF1	16063
SULF2	16064
SULT1A1	16065
SULT1A2	16066
SULT1A3	16067
SULT1A4	16068
SULT1B1	16069
SULT1C2	16070
SULT1C3	16071
SULT1C4	16072
SULT1E1	16073
SULT2A1	16074
SULT2B1	16075
SULT4A1	16076
SULT6B1	16077
SUMF1	16078
SUMF2	16079
SUMO1	16080
SUMO2	16081
SUMO3	16082
SUMO4	16083
SUN1	16084
SUN2	16085
SUN3	16086
SUN5	16087
SUOX	16088
SUPT16H	16089
SUPT20H	16090
SUPT20HL1	16091
SUPT20HL2	16092
SUPT3H	16093
SUPT4H1	16094
SUPT5H	16095
SUPT6H	16096
SUPT7L	16097
SUPV3L1	16098
SURF1	16099
SURF2	16100
SURF4	16101
SURF6	16102
SUSD1	16103
SUSD2	16104
SUSD3	16105
SUSD4	16106
SUSD5	16107
SUSD6	16108
SUV39H1	16109
SUV39H2	16110
SUZ12	16111
SV2A	16112
SV2B	16113
SV2C	16114
SVBP	16115
SVEP1	16116
SVIL	16117
SVIP	16118
SVOP	16119
SVOPL	16120
SWAP70	16121
SWI5	16122
SWSAP1	16123
SWT1	16124
SYAP1	16125
SYBU	16126
SYCE1	16127
SYCE1L	16128
SYCE2	16129
SYCE3	16130
SYCN	16131
SYCP1	16132
SYCP2	16133
SYCP2L	16134
SYCP3	16135
SYDE1	16136
SYDE2	16137
SYF2	16138
SYK	16139
SYMPK	16140
SYN1	16141
SYN2	16142
SYN3	16143
SYNC	16144
SYNCRIP	16145
SYNDIG1	16146
SYNDIG1L	16147
SYNE1	16148
SYNE2	16149
SYNE3	16150
SYNE4	16151
SYNGAP1	16152
SYNGR1	16153
SYNGR2	16154
SYNGR3	16155
SYNGR4	16156
SYNJ1	16157
SYNJ2	16158
SYNJ2BP	16159
SYNM	16160
SYNPO	16161
SYNPO2	16162
SYNPO2L	16163
SYNPR	16164
SYNRG	16165
SYP	16166
SYPL1	16167
SYPL2	16168
SYS1	16169
SYT1	16170
SYT10	16171
SYT11	16172
SYT12	16173
SYT13	16174
SYT14	16175
SYT15	16176
SYT15B	16177
SYT16	16178
SYT17	16179
SYT2	16180
SYT3	16181
SYT4	16182
SYT5	16183
SYT6	16184
SYT7	16185
SYT8	16186
SYT9	16187
SYTL1	16188
SYTL2	16189
SYTL3	16190
SYTL4	16191
SYTL5	16192
SYVN1	16193
SZRD1	16194
SZT2	16195
TAAR1	16196
TAAR2	16197
TAAR5	16198
TAAR6	16199
TAAR8	16200
TAAR9	16201
TAB1	16202
TAB2	16203
TAB3	16204
TAC1	16205
TAC3	16206
TAC4	16207
TACC1	16208
TACC2	16209
TACC3	16210
TACO1	16211
TACR1	16212
TACR2	16213
TACR3	16214
TACSTD2	16215
TADA1	16216
TADA2A	16217
TADA2B	16218
TADA3	16219
TAF1	16220
TAF10	16221
TAF11	16222
TAF11L10	16223
TAF11L11	16224
TAF11L12	16225
TAF11L13	16226
TAF11L14	16227
TAF11L2	16228
TAF11L3	16229
TAF11L4	16230
TAF11L5	16231
TAF11L6	16232
TAF11L7	16233
TAF11L8	16234
TAF11L9	16235
TAF12	16236
TAF13	16237
TAF15	16238
TAF1A	16239
TAF1B	16240
TAF1C	16241
TAF1D	16242
TAF1L	16243
TAF2	16244
TAF3	16245
TAF4	16246
TAF4B	16247
TAF5	16248
TAF5L	16249
TAF6	16250
TAF6L	16251
TAF7	16252
TAF7L	16253
TAF8	16254
TAF9	16255
TAF9B	16256
TAFA1	16257
TAFA2	16258
TAFA3	16259
TAFA4	16260
TAFA5	16261
TAFAZZIN	16262
TAGAP	16263
TAGLN	16264
TAGLN2	16265
TAGLN3	16266
TAL1	16267
TAL2	16268
TALDO1	16269
TAMALIN	16270
TAMM41	16271
TANC1	16272
TANC2	16273
TANGO2	16274
TANGO6	16275
TANK	16276
TAOK1	16277
TAOK2	16278
TAOK3	16279
TAP1	16280
TAP2	16281
TAPBP	16282
TAPBPL	16283
TAPT1	16284
TARBP1	16285
TARBP2	16286
TARDBP	16287
TARM1	16288
TARS1	16289
TARS2	16290
TARS3	16291
TAS1R1	16292
TAS1R2	16293
TAS1R3	16294
TAS2R1	16295
TAS2R10	16296
TAS2R13	16297
TAS2R14	16298
TAS2R16	16299
TAS2R19	16300
TAS2R20	16301
TAS2R3	16302
TAS2R30	16303
TAS2R31	16304
TAS2R33	16305
TAS2R36	16306
TAS2R38	16307
TAS2R39	16308
TAS2R4	16309
TAS2R40	16310
TAS2R41	16311
TAS2R42	16312
TAS2R43	16313
TAS2R46	16314
TAS2R5	16315
TAS2R50	16316
TAS2R60	16317
TAS2R7	16318
TAS2R8	16319
TAS2R9	16320
TASL	16321
TASOR	16322
TASOR2	16323
TASP1	16324
TAT	16325
TATDN1	16326
TATDN2	16327
TATDN3	16328
TAX1BP1	16329
TAX1BP3	16330
TBATA	16331
TBC1D1	16332
TBC1D10A	16333
TBC1D10B	16334
TBC1D10C	16335
TBC1D12	16336
TBC1D13	16337
TBC1D14	16338
TBC1D15	16339
TBC1D16	16340
TBC1D17	16341
TBC1D19	16342
TBC1D2	16343
TBC1D20	16344
TBC1D21	16345
TBC1D22A	16346
TBC1D22B	16347
TBC1D23	16348
TBC1D24	16349
TBC1D25	16350
TBC1D26	16351
TBC1D28	16352
TBC1D2B	16353
TBC1D3	16354
TBC1D30	16355
TBC1D31	16356
TBC1D32	16357
TBC1D3B	16358
TBC1D3C	16359
TBC1D3D	16360
TBC1D3E	16361
TBC1D3F	16362
TBC1D3G	16363
TBC1D3H	16364
TBC1D3I	16365
TBC1D3K	16366
TBC1D3L	16367
TBC1D4	16368
TBC1D5	16369
TBC1D7	16370
TBC1D8	16371
TBC1D8B	16372
